schema_version,bin,n,proj,actual,played,ratio,model,seed,season
1,"(-0.001, 0.05]",767,0.0364536701543,0.250325945241,0.70664928292,0.145624817752,random,0,2011
1,"(0.05, 0.1]",1326,0.0741905461736,0.234539969834,0.757918552036,0.316323679184,random,0,2011
1,"(0.1, 0.15]",853,0.122515152396,0.267291910903,0.72919109027,0.458357127165,random,0,2011
1,"(0.15, 0.2]",540,0.173502216384,0.331481481481,0.724074074074,0.523414507528,random,0,2011
1,"(0.2, 0.3]",651,0.245482044475,0.187403993856,0.725038402458,1.3099082865,random,0,2011
1,"(0.3, 0.4]",343,0.345630753185,0.192419825073,0.804664723032,1.79623255064,random,0,2011
1,"(0.4, 0.6]",358,0.488243868973,0.18156424581,0.77374301676,2.68909700142,random,0,2011
1,"(0.6, 0.8]",192,0.692228450887,0.333333333333,0.744791666667,2.07668535266,random,0,2011
1,"(0.8, 1.0]",87,0.885991959754,0.574712643678,0.735632183908,1.54162600997,random,0,2011
1,"(1.0, inf]",351,1.75895636888,0.683760683761,0.487179487179,2.57247368949,random,0,2011
1,"(-0.001, 0.05]",771,0.0365310449794,0.22308690013,0.677042801556,0.163752533018,random,1,2011
1,"(0.05, 0.1]",1319,0.0743745908623,0.231235784685,0.740712661107,0.32163962409,random,1,2011
1,"(0.1, 0.15]",847,0.121981801958,0.269185360094,0.747343565525,0.453151694115,random,1,2011
1,"(0.15, 0.2]",553,0.173578042649,0.278481012658,0.714285714286,0.62330297133,random,1,2011
1,"(0.2, 0.3]",643,0.245313286267,0.217729393468,0.741835147745,1.12668887907,random,1,2011
1,"(0.3, 0.4]",350,0.344888891649,0.234285714286,0.831428571429,1.47208673265,random,1,2011
1,"(0.4, 0.6]",357,0.488072522256,0.204481792717,0.820728291317,2.38687521158,random,1,2011
1,"(0.6, 0.8]",191,0.692350495955,0.361256544503,0.79057591623,1.91650644533,random,1,2011
1,"(0.8, 1.0]",87,0.888276261919,0.528735632184,0.747126436782,1.68000075624,random,1,2011
1,"(1.0, inf]",350,1.76010293107,0.708571428571,0.454285714286,2.48401623337,random,1,2011
1,"(-0.001, 0.05]",769,0.0365033964099,0.269180754226,0.739921976593,0.135609235938,random,2,2011
1,"(0.05, 0.1]",1312,0.0742883719041,0.243140243902,0.755335365854,0.305537128333,random,2,2011
1,"(0.1, 0.15]",863,0.121825297851,0.287369640788,0.727694090382,0.423932387281,random,2,2011
1,"(0.15, 0.2]",540,0.173701909631,0.303703703704,0.712962962963,0.571945312199,random,2,2011
1,"(0.2, 0.3]",655,0.245014584605,0.209160305344,0.734351145038,1.17142009428,random,2,2011
1,"(0.3, 0.4]",342,0.34472504254,0.210526315789,0.789473684211,1.63744395206,random,2,2011
1,"(0.4, 0.6]",357,0.488057270366,0.232492997199,0.801120448179,2.09923428338,random,2,2011
1,"(0.6, 0.8]",191,0.689557083889,0.230366492147,0.701570680628,2.99330461415,random,2,2011
1,"(0.8, 1.0]",88,0.888395776763,0.397727272727,0.579545454545,2.23368081015,random,2,2011
1,"(1.0, inf]",351,1.75765428889,0.592592592593,0.478632478632,2.96604161251,random,2,2011
1,"(-0.001, 0.05]",775,0.0365292823762,0.267096774194,0.717419354839,0.136764221457,random,3,2011
