schema_version,model,seed,season,actual,proj,played,candidates,covered_cells,total_cells,empty_cells,k,rank,units
1,random,0,2011,0.333333333333,1.85554313673,0.705882352941,51,51,51,0,1,rank_in_slot,TDs per ranked candidate
1,random,0,2011,0.261437908497,1.61942381,0.686274509804,153,51,51,0,3,rank_in_slot,TDs per ranked candidate
1,random,0,2011,0.270588235294,1.44956923624,0.709803921569,255,51,51,0,5,rank_in_slot,TDs per ranked candidate
1,random,0,2011,0.372549019608,1.21571440477,0.703921568627,510,51,51,0,10,rank_in_slot,TDs per ranked candidate
1,random,1,2011,0.333333333333,1.84795101079,0.549019607843,51,51,51,0,1,rank_available,TDs per ranked candidate
1,random,1,2011,0.300653594771,1.59554168404,0.614379084967,153,51,51,0,3,rank_available,TDs per ranked candidate
1,random,1,2011,0.282352941176,1.42375599903,0.635294117647,255,51,51,0,5,rank_available,TDs per ranked candidate
1,random,1,2011,0.28431372549,1.17613273463,0.650980392157,510,51,51,0,10,rank_available,TDs per ranked candidate
1,random,1,2011,0.333333333333,1.84795101079,0.549019607843,51,51,51,0,1,rank_in_slot,TDs per ranked candidate
1,random,1,2011,0.366013071895,1.61679724076,0.647058823529,153,51,51,0,3,rank_in_slot,TDs per ranked candidate
1,random,1,2011,0.313725490196,1.44548085173,0.643137254902,255,51,51,0,5,rank_in_slot,TDs per ranked candidate
1,random,1,2011,0.417647058824,1.21460797867,0.701960784314,510,51,51,0,10,rank_in_slot,TDs per ranked candidate
1,random,2,2011,0.450980392157,1.83963874192,0.745098039216,51,51,51,0,1,rank_available,TDs per ranked candidate
1,random,2,2011,0.346405228758,1.60821413202,0.679738562092,153,51,51,0,3,rank_available,TDs per ranked candidate
1,random,2,2011,0.321568627451,1.4342634926,0.694117647059,255,51,51,0,5,rank_available,TDs per ranked candidate
1,random,2,2011,0.294117647059,1.19307821402,0.672549019608,510,51,51,0,10,rank_available,TDs per ranked candidate
1,random,2,2011,0.490196078431,1.85171880805,0.78431372549,51,51,51,0,1,rank_in_slot,TDs per ranked candidate
1,random,2,2011,0.372549019608,1.6141957145,0.686274509804,153,51,51,0,3,rank_in_slot,TDs per ranked candidate
1,random,2,2011,0.364705882353,1.44440503651,0.705882352941,255,51,51,0,5,rank_in_slot,TDs per ranked candidate
1,random,2,2011,0.388235294118,1.21412460573,0.698039215686,510,51,51,0,10,rank_in_slot,TDs per ranked candidate
1,random,3,2011,0.333333333333,1.84109088538,0.588235294118,51,51,51,0,1,rank_available,TDs per ranked candidate
1,random,3,2011,0.222222222222,1.59758524778,0.601307189542,153,51,51,0,3,rank_available,TDs per ranked candidate
1,random,3,2011,0.192156862745,1.42866787598,0.603921568627,255,51,51,0,5,rank_available,TDs per ranked candidate
1,random,3,2011,0.217647058824,1.18312327121,0.619607843137,510,51,51,0,10,rank_available,TDs per ranked candidate
1,random,3,2011,0.333333333333,1.85623698063,0.607843137255,51,51,51,0,1,rank_in_slot,TDs per ranked candidate
1,random,3,2011,0.228758169935,1.61796156422,0.607843137255,153,51,51,0,3,rank_in_slot,TDs per ranked candidate
1,random,3,2011,0.2,1.44810789344,0.61568627451,255,51,51,0,5,rank_in_slot,TDs per ranked candidate
1,random,3,2011,0.301960784314,1.21659969099,0.650980392157,510,51,51,0,10,rank_in_slot,TDs per ranked candidate
1,random,4,2011,0.294117647059,1.85422309062,0.686274509804,51,51,51,0,1,rank_available,TDs per ranked candidate
1,random,4,2011,0.202614379085,1.59410271553,0.62091503268,153,51,51,0,3,rank_available,TDs per ranked candidate
1,random,4,2011,0.223529411765,1.42105311602,0.623529411765,255,51,51,0,5,rank_available,TDs per ranked candidate
1,random,4,2011,0.249019607843,1.18957018646,0.627450980392,510,51,51,0,10,rank_available,TDs per ranked candidate
1,random,4,2011,0.294117647059,1.85422309062,0.686274509804,51,51,51,0,1,rank_in_slot,TDs per ranked candidate
1,random,4,2011,0.307189542484,1.61892744428,0.653594771242,153,51,51,0,3,rank_in_slot,TDs per ranked candidate
