schema_version,model,seed,season,actual,proj,played,candidates,covered_cells,total_cells,empty_cells,k,rank,units
1,shipped,-1,2018,0.864705882353,0.970544573077,0.954901960784,510,51,51,0,10,rank_available,TDs per ranked candidate
1,shipped,-1,2018,1.39215686275,1.7711038275,0.941176470588,51,51,51,0,1,rank_in_slot,TDs per ranked candidate
1,shipped,-1,2018,1.37908496732,1.56797146266,0.967320261438,153,51,51,0,3,rank_in_slot,TDs per ranked candidate
1,shipped,-1,2018,1.27058823529,1.44258425152,0.972549019608,255,51,51,0,5,rank_in_slot,TDs per ranked candidate
1,shipped,-1,2018,1.14509803922,1.26231736633,0.978431372549,510,51,51,0,10,rank_in_slot,TDs per ranked candidate
1,cal-level-pooled,-1,2019,1.05882352941,1.22066360097,0.941176470588,51,51,51,0,1,rank_available,TDs per ranked candidate
1,cal-level-pooled,-1,2019,0.934640522876,1.1201602088,0.967320261438,153,51,51,0,3,rank_available,TDs per ranked candidate
1,cal-level-pooled,-1,2019,0.909803921569,1.05071491485,0.964705882353,255,51,51,0,5,rank_available,TDs per ranked candidate
1,cal-level-pooled,-1,2019,0.850980392157,0.942565642611,0.956862745098,510,51,51,0,10,rank_available,TDs per ranked candidate
1,cal-level-pooled,-1,2019,0.882352941176,1.54825344644,0.960784313725,51,51,51,0,1,rank_in_slot,TDs per ranked candidate
1,cal-level-pooled,-1,2019,1.00653594771,1.39939598361,0.97385620915,153,51,51,0,3,rank_in_slot,TDs per ranked candidate
1,cal-level-pooled,-1,2019,1.03137254902,1.30982930607,0.98431372549,255,51,51,0,5,rank_in_slot,TDs per ranked candidate
1,cal-level-pooled,-1,2019,0.994117647059,1.16567065631,0.980392156863,510,51,51,0,10,rank_in_slot,TDs per ranked candidate
1,cal-level-position,-1,2019,1.03921568627,1.22378926316,0.941176470588,51,51,51,0,1,rank_available,TDs per ranked candidate
1,cal-level-position,-1,2019,0.934640522876,1.11941035757,0.967320261438,153,51,51,0,3,rank_available,TDs per ranked candidate
1,cal-level-position,-1,2019,0.925490196078,1.0486110882,0.964705882353,255,51,51,0,5,rank_available,TDs per ranked candidate
1,cal-level-position,-1,2019,0.847058823529,0.939339289624,0.956862745098,510,51,51,0,10,rank_available,TDs per ranked candidate
1,cal-level-position,-1,2019,0.882352941176,1.55175649511,0.960784313725,51,51,51,0,1,rank_in_slot,TDs per ranked candidate
1,cal-level-position,-1,2019,1.00653594771,1.40192722032,0.97385620915,153,51,51,0,3,rank_in_slot,TDs per ranked candidate
1,cal-level-position,-1,2019,1.0431372549,1.31134211822,0.98431372549,255,51,51,0,5,rank_in_slot,TDs per ranked candidate
1,cal-level-position,-1,2019,0.990196078431,1.16522337524,0.980392156863,510,51,51,0,10,rank_in_slot,TDs per ranked candidate
1,cal-logaffine-pooled,-1,2019,1.05882352941,0.998499543788,0.941176470588,51,51,51,0,1,rank_available,TDs per ranked candidate
1,cal-logaffine-pooled,-1,2019,0.934640522876,0.929583830433,0.967320261438,153,51,51,0,3,rank_available,TDs per ranked candidate
1,cal-logaffine-pooled,-1,2019,0.909803921569,0.881616744639,0.964705882353,255,51,51,0,5,rank_available,TDs per ranked candidate
1,cal-logaffine-pooled,-1,2019,0.850980392157,0.806000954616,0.956862745098,510,51,51,0,10,rank_available,TDs per ranked candidate
1,cal-logaffine-pooled,-1,2019,0.882352941176,1.21263126777,0.960784313725,51,51,51,0,1,rank_in_slot,TDs per ranked candidate
1,cal-logaffine-pooled,-1,2019,1.00653594771,1.1156464599,0.97385620915,153,51,51,0,3,rank_in_slot,TDs per ranked candidate
1,cal-logaffine-pooled,-1,2019,1.03137254902,1.05591566844,0.98431372549,255,51,51,0,5,rank_in_slot,TDs per ranked candidate
1,cal-logaffine-pooled,-1,2019,0.994117647059,0.95850377335,0.980392156863,510,51,51,0,10,rank_in_slot,TDs per ranked candidate
1,cal-logaffine-position,-1,2019,1.03921568627,0.952284694029,0.941176470588,51,51,51,0,1,rank_available,TDs per ranked candidate
1,cal-logaffine-position,-1,2019,0.947712418301,0.893758082865,0.967320261438,153,51,51,0,3,rank_available,TDs per ranked candidate
1,cal-logaffine-position,-1,2019,0.925490196078,0.853187743986,0.964705882353,255,51,51,0,5,rank_available,TDs per ranked candidate
1,cal-logaffine-position,-1,2019,0.843137254902,0.788586585544,0.954901960784,510,51,51,0,10,rank_available,TDs per ranked candidate
1,cal-logaffine-position,-1,2019,0.882352941176,1.12643378807,0.960784313725,51,51,51,0,1,rank_in_slot,TDs per ranked candidate
1,cal-logaffine-position,-1,2019,1.00653594771,1.04848666427,0.97385620915,153,51,51,0,3,rank_in_slot,TDs per ranked candidate
1,cal-logaffine-position,-1,2019,1.0431372549,0.999943715675,0.98431372549,255,51,51,0,5,rank_in_slot,TDs per ranked candidate
1,cal-logaffine-position,-1,2019,0.994117647059,0.918987972622,0.980392156863,510,51,51,0,10,rank_in_slot,TDs per ranked candidate
1,shipped,-1,2019,1.05882352941,1.33369171011,0.941176470588,51,51,51,0,1,rank_available,TDs per ranked candidate
1,shipped,-1,2019,0.934640522876,1.22388214352,0.967320261438,153,51,51,0,3,rank_available,TDs per ranked candidate
1,shipped,-1,2019,0.909803921569,1.14800651917,0.964705882353,255,51,51,0,5,rank_available,TDs per ranked candidate
1,shipped,-1,2019,0.850980392157,1.02984309747,0.956862745098,510,51,51,0,10,rank_available,TDs per ranked candidate
1,shipped,-1,2019,0.882352941176,1.69161494209,0.960784313725,51,51,51,0,1,rank_in_slot,TDs per ranked candidate
1,shipped,-1,2019,1.00653594771,1.52897392944,0.97385620915,153,51,51,0,3,rank_in_slot,TDs per ranked candidate
1,shipped,-1,2019,1.03137254902,1.43111376941,0.98431372549,255,51,51,0,5,rank_in_slot,TDs per ranked candidate
1,shipped,-1,2019,0.994117647059,1.27360665937,0.980392156863,510,51,51,0,10,rank_in_slot,TDs per ranked candidate
1,cal-level-pooled,-1,2020,1.27450980392,1.26242498277,0.980392156863,51,51,51,0,1,rank_available,TDs per ranked candidate
1,cal-level-pooled,-1,2020,1.13725490196,1.15235522177,0.980392156863,153,51,51,0,3,rank_available,TDs per ranked candidate
1,cal-level-pooled,-1,2020,1.0862745098,1.08248297798,0.976470588235,255,51,51,0,5,rank_available,TDs per ranked candidate
1,cal-level-pooled,-1,2020,1,0.958574182853,0.960784313725,510,51,51,0,10,rank_available,TDs per ranked candidate
1,cal-level-pooled,-1,2020,1.39215686275,1.69767126951,1,51,51,51,0,1,rank_in_slot,TDs per ranked candidate
1,cal-level-pooled,-1,2020,1.39215686275,1.50671698007,0.986928104575,153,51,51,0,3,rank_in_slot,TDs per ranked candidate
1,cal-level-pooled,-1,2020,1.37647058824,1.39656537625,0.988235294118,255,51,51,0,5,rank_in_slot,TDs per ranked candidate
1,cal-level-pooled,-1,2020,1.20784313725,1.223523717,0.982352941176,510,51,51,0,10,rank_in_slot,TDs per ranked candidate
1,cal-level-position,-1,2020,1.29411764706,1.25623296603,0.980392156863,51,51,51,0,1,rank_available,TDs per ranked candidate
1,cal-level-position,-1,2020,1.13071895425,1.14740672823,0.986928104575,153,51,51,0,3,rank_available,TDs per ranked candidate
1,cal-level-position,-1,2020,1.10196078431,1.0771888266,0.976470588235,255,51,51,0,5,rank_available,TDs per ranked candidate
1,cal-level-position,-1,2020,1,0.953878240323,0.962745098039,510,51,51,0,10,rank_available,TDs per ranked candidate
1,cal-level-position,-1,2020,1.39215686275,1.69512370773,1,51,51,51,0,1,rank_in_slot,TDs per ranked candidate
1,cal-level-position,-1,2020,1.39215686275,1.50446053472,0.986928104575,153,51,51,0,3,rank_in_slot,TDs per ranked candidate
1,cal-level-position,-1,2020,1.36862745098,1.39220458942,0.988235294118,255,51,51,0,5,rank_in_slot,TDs per ranked candidate
1,cal-level-position,-1,2020,1.21176470588,1.21620001931,0.982352941176,510,51,51,0,10,rank_in_slot,TDs per ranked candidate
1,cal-logaffine-pooled,-1,2020,1.27450980392,1.02441645986,0.980392156863,51,51,51,0,1,rank_available,TDs per ranked candidate
1,cal-logaffine-pooled,-1,2020,1.13725490196,0.948916926302,0.980392156863,153,51,51,0,3,rank_available,TDs per ranked candidate
1,cal-logaffine-pooled,-1,2020,1.0862745098,0.900885839572,0.976470588235,255,51,51,0,5,rank_available,TDs per ranked candidate
1,cal-logaffine-pooled,-1,2020,1,0.81429350985,0.960784313725,510,51,51,0,10,rank_available,TDs per ranked candidate
1,cal-logaffine-pooled,-1,2020,1.39215686275,1.31150699051,1,51,51,51,0,1,rank_in_slot,TDs per ranked candidate
1,cal-logaffine-pooled,-1,2020,1.39215686275,1.1867278252,0.986928104575,153,51,51,0,3,rank_in_slot,TDs per ranked candidate
1,cal-logaffine-pooled,-1,2020,1.37647058824,1.11341909629,0.988235294118,255,51,51,0,5,rank_in_slot,TDs per ranked candidate
1,cal-logaffine-pooled,-1,2020,1.20784313725,0.996074710776,0.982352941176,510,51,51,0,10,rank_in_slot,TDs per ranked candidate
1,cal-logaffine-position,-1,2020,1.29411764706,0.969852890891,0.980392156863,51,51,51,0,1,rank_available,TDs per ranked candidate
1,cal-logaffine-position,-1,2020,1.13725490196,0.908831652765,0.986928104575,153,51,51,0,3,rank_available,TDs per ranked candidate
1,cal-logaffine-position,-1,2020,1.10980392157,0.869073013111,0.980392156863,255,51,51,0,5,rank_available,TDs per ranked candidate
1,cal-logaffine-position,-1,2020,0.998039215686,0.79658852629,0.962745098039,510,51,51,0,10,rank_available,TDs per ranked candidate
1,cal-logaffine-position,-1,2020,1.41176470588,1.20260696175,1,51,51,51,0,1,rank_in_slot,TDs per ranked candidate
1,cal-logaffine-position,-1,2020,1.39869281046,1.1030611592,0.986928104575,153,51,51,0,3,rank_in_slot,TDs per ranked candidate
1,cal-logaffine-position,-1,2020,1.38039215686,1.04308440948,0.992156862745,255,51,51,0,5,rank_in_slot,TDs per ranked candidate
1,cal-logaffine-position,-1,2020,1.22156862745,0.944981286269,0.98431372549,510,51,51,0,10,rank_in_slot,TDs per ranked candidate
1,shipped,-1,2020,1.27450980392,1.38700499091,0.980392156863,51,51,51,0,1,rank_available,TDs per ranked candidate
1,shipped,-1,2020,1.13725490196,1.26607320491,0.980392156863,153,51,51,0,3,rank_available,TDs per ranked candidate
1,shipped,-1,2020,1.0862745098,1.18930575165,0.976470588235,255,51,51,0,5,rank_available,TDs per ranked candidate
1,shipped,-1,2020,1,1.05316925276,0.960784313725,510,51,51,0,10,rank_available,TDs per ranked candidate
1,shipped,-1,2020,1.39215686275,1.86520272956,1,51,51,51,0,1,rank_in_slot,TDs per ranked candidate
1,shipped,-1,2020,1.39215686275,1.65540447929,0.986928104575,153,51,51,0,3,rank_in_slot,TDs per ranked candidate
1,shipped,-1,2020,1.37647058824,1.53438277397,0.988235294118,255,51,51,0,5,rank_in_slot,TDs per ranked candidate
1,shipped,-1,2020,1.20784313725,1.34426482772,0.982352941176,510,51,51,0,10,rank_in_slot,TDs per ranked candidate
1,cal-level-pooled,-1,2021,0.944444444444,1.29429499765,0.981481481481,54,54,54,0,1,rank_available,TDs per ranked candidate
1,cal-level-pooled,-1,2021,0.950617283951,1.17633728188,0.969135802469,162,54,54,0,3,rank_available,TDs per ranked candidate
1,cal-level-pooled,-1,2021,0.992592592593,1.09601692418,0.97037037037,270,54,54,0,5,rank_available,TDs per ranked candidate
1,cal-level-pooled,-1,2021,0.877777777778,0.966005352296,0.953703703704,540,54,54,0,10,rank_available,TDs per ranked candidate
1,cal-level-pooled,-1,2021,1.18518518519,1.72984770262,1,54,54,54,0,1,rank_in_slot,TDs per ranked candidate
1,cal-level-pooled,-1,2021,1.27777777778,1.57479202005,1,162,54,54,0,3,rank_in_slot,TDs per ranked candidate
1,cal-level-pooled,-1,2021,1.23703703704,1.4644792636,0.996296296296,270,54,54,0,5,rank_in_slot,TDs per ranked candidate
1,cal-level-pooled,-1,2021,1.18333333333,1.27673059607,0.994444444444,540,54,54,0,10,rank_in_slot,TDs per ranked candidate
1,cal-level-position,-1,2021,0.944444444444,1.2941852112,0.981481481481,54,54,54,0,1,rank_available,TDs per ranked candidate
1,cal-level-position,-1,2021,0.981481481481,1.17159036681,0.969135802469,162,54,54,0,3,rank_available,TDs per ranked candidate
1,cal-level-position,-1,2021,0.981481481481,1.09057365885,0.97037037037,270,54,54,0,5,rank_available,TDs per ranked candidate
1,cal-level-position,-1,2021,0.877777777778,0.96082175151,0.953703703704,540,54,54,0,10,rank_available,TDs per ranked candidate
1,cal-level-position,-1,2021,1.18518518519,1.72922512444,1,54,54,54,0,1,rank_in_slot,TDs per ranked candidate
1,cal-level-position,-1,2021,1.27160493827,1.57019081746,1,162,54,54,0,3,rank_in_slot,TDs per ranked candidate
