schema_version,model,seed,season,intercept,slope,se_intercept,se_slope,slope_lo,slope_hi,n,clusters,dropped_zero_lam
1,cal-logaffine-position,-1,2020,0.203684173416,1.05861521328,0.038427021193,0.0281608824164,1.00341988375,1.11381054282,7229,675,0
1,shipped,-1,2020,-0.025455179279,0.882976666166,0.0333934739092,0.0256007499031,0.832799196356,0.933154135976,7229,675,0
1,cal-level-pooled,-1,2021,-0.0855479689279,0.858019116464,0.034684940167,0.0254148342186,0.808206041396,0.907832191533,7611,715,0
1,cal-level-position,-1,2021,-0.0800132374418,0.867464438611,0.0348667380203,0.0261826988496,0.816146348866,0.918782528356,7611,715,0
1,cal-logaffine-pooled,-1,2021,0.0573468290164,1.04447123323,0.0365547967666,0.0309376128447,0.983833512051,1.1051089544,7611,715,0
1,cal-logaffine-position,-1,2021,0.0565461959413,1.02934075721,0.0401698511798,0.027516082041,0.975409236411,1.08327227801,7611,715,0
1,shipped,-1,2021,-0.163619353128,0.858019116464,0.0338437827522,0.0254148342186,0.808206041396,0.907832191533,7611,715,0
1,cal-level-pooled,-1,2022,-0.0727344840423,0.87165030425,0.033490493421,0.0248992659859,0.822847742918,0.920452865582,7532,664,0
1,cal-level-position,-1,2022,-0.0673888139835,0.880147001897,0.0342474881556,0.0257923661902,0.829593964164,0.930700039629,7532,664,0
1,cal-logaffine-pooled,-1,2022,0.0757094631475,1.06362536842,0.0359529834164,0.0303831603437,1.00407437415,1.1231763627,7532,664,0
1,cal-logaffine-position,-1,2022,0.0546518330489,1.03901709657,0.0378314267493,0.0280382269399,0.98406217177,1.09397202137,7532,664,0
1,shipped,-1,2022,-0.166168001415,0.87165030425,0.0321313098075,0.0248992659859,0.822847742918,0.920452865582,7532,664,0
1,cal-level-pooled,-1,2023,-0.0269613703426,0.855726354303,0.0438802510626,0.0279573090426,0.80093002858,0.910522680027,7507,647,0
1,cal-level-position,-1,2023,-0.0218242924326,0.864440237925,0.0442196850229,0.028827866331,0.807937619916,0.920942855934,7507,647,0
1,cal-logaffine-pooled,-1,2023,0.118354617544,1.04116710082,0.0467648287317,0.0340158162198,0.974496101024,1.10783810061,7507,647,0
1,cal-logaffine-position,-1,2023,0.0982529688165,1.02927435985,0.0490839507372,0.0305893518886,0.969319230147,1.08922948955,7507,647,0
1,shipped,-1,2023,-0.127648220523,0.855726354303,0.0420802202876,0.0279573090426,0.80093002858,0.910522680027,7507,647,0
1,cal-level-pooled,-1,2024,0.014272570642,0.836048804549,0.0463248822018,0.0308099327241,0.77566133641,0.896436272688,7506,651,0
1,cal-level-position,-1,2024,0.0167662287523,0.842775333878,0.046659797655,0.0318372372101,0.780374348946,0.905176318809,7506,651,0
1,cal-logaffine-pooled,-1,2024,0.160300368771,1.02014570808,0.0494503854092,0.0375942414649,0.946460994807,1.09383042135,7506,651,0
1,cal-logaffine-position,-1,2024,0.149114106963,1.01442134077,0.0532977593009,0.0330727493566,0.949598752034,1.07924392951,7506,651,0
1,shipped,-1,2024,-0.0845241654656,0.836048804549,0.0444557917016,0.0308099327241,0.77566133641,0.896436272688,7506,651,0
1,cal-level-pooled,-1,2025,0.00788553618659,0.891524141142,0.0339673826527,0.0252480491998,0.84203796471,0.941010317574,7514,663,0
1,cal-level-position,-1,2025,0.0114657535825,0.898262411021,0.0342592359436,0.0260516845668,0.84720110927,0.949323712772,7514,663,0
1,cal-logaffine-pooled,-1,2025,0.169417783198,1.09494052042,0.0358537249695,0.0310088205744,1.0341632321,1.15571780875,7514,663,0
1,cal-logaffine-position,-1,2025,0.145193728628,1.06467251424,0.0391225242918,0.0273215640744,1.01112224865,1.11822277983,7514,663,0
1,shipped,-1,2025,-0.0911541295369,0.891524141142,0.0330715626801,0.0252480491998,0.84203796471,0.941010317574,7514,663,0
