schema_version,population,position,horizon,zero_class,n,outcomes_known,zero_lam_n,zero_lam_share,zero_lam_outcomes_known,zero_lam_positive_outcome_n,zero_lam_outcome_tds,outcome_tds,excluded_from_fit,season
1,common_top5,RB,0,eligible_zero_rate,90,90,0,0,0,0,0,58,0,2022
1,common_top5,TE,0,eligible_zero_rate,23,23,0,0,0,0,0,13,0,2022
1,common_top5,WR,0,eligible_zero_rate,67,67,0,0,0,0,0,25,0,2022
1,depleted,QB,0,eligible_zero_rate,122,122,0,0,0,0,0,238,0,2022
1,depleted,RB,0,eligible_zero_rate,122,122,0,0,0,0,0,78,0,2022
1,depleted,TE,0,eligible_zero_rate,13,13,0,0,0,0,0,5,0,2022
1,depleted,WR,0,eligible_zero_rate,112,112,0,0,0,0,0,52,0,2022
1,selected_greedy,QB,0,eligible_zero_rate,18,18,0,0,0,0,0,29,0,2022
1,selected_greedy,RB,0,eligible_zero_rate,18,18,0,0,0,0,0,11,0,2022
1,selected_greedy,TE,0,eligible_zero_rate,3,3,0,0,0,0,0,2,0,2022
1,selected_greedy,WR,0,eligible_zero_rate,15,15,0,0,0,0,0,6,0,2022
1,selected_optimizer,QB,0,eligible_zero_rate,18,18,0,0,0,0,0,33,0,2022
1,selected_optimizer,RB,0,eligible_zero_rate,18,18,0,0,0,0,0,12,0,2022
1,selected_optimizer,TE,0,eligible_zero_rate,2,2,0,0,0,0,0,3,0,2022
1,selected_optimizer,WR,0,eligible_zero_rate,16,16,0,0,0,0,0,4,0,2022
1,all_eligible,QB,0,eligible_zero_rate,1112,1112,0,0,0,0,0,864,0,2023
1,all_eligible,RB,0,eligible_zero_rate,1850,1850,0,0,0,0,0,433,0,2023
1,all_eligible,TE,0,eligible_zero_rate,1669,1669,0,0,0,0,0,172,0,2023
1,all_eligible,WR,0,eligible_zero_rate,2876,2876,0,0,0,0,0,521,0,2023
1,all_eligible,QB,1,eligible_zero_rate,1044,1044,0,0,0,0,0,798,0,2023
1,all_eligible,RB,1,eligible_zero_rate,1742,1742,0,0,0,0,0,390,0,2023
1,all_eligible,TE,1,eligible_zero_rate,1574,1574,0,0,0,0,0,161,0,2023
1,all_eligible,WR,1,eligible_zero_rate,2712,2712,0,0,0,0,0,476,0,2023
1,all_eligible,QB,2-3,eligible_zero_rate,1893,1893,0,0,0,0,0,1404,0,2023
1,all_eligible,RB,2-3,eligible_zero_rate,3159,3159,0,0,0,0,0,663,0,2023
1,all_eligible,TE,2-3,eligible_zero_rate,2856,2856,0,0,0,0,0,288,0,2023
1,all_eligible,WR,2-3,eligible_zero_rate,4925,4925,0,0,0,0,0,829,0,2023
1,all_eligible,QB,4-6,eligible_zero_rate,2367,2367,0,0,0,0,0,1697,0,2023
1,all_eligible,RB,4-6,eligible_zero_rate,3929,3929,0,0,0,0,0,794,0,2023
1,all_eligible,TE,4-6,eligible_zero_rate,3590,3590,0,0,0,0,0,347,0,2023
1,all_eligible,WR,4-6,eligible_zero_rate,6160,6160,0,0,0,0,0,983,0,2023
1,all_eligible,QB,7+,eligible_zero_rate,4123,4123,0,0,0,0,0,2768,0,2023
1,all_eligible,RB,7+,eligible_zero_rate,6934,6934,0,0,0,0,0,1441,0,2023
1,all_eligible,TE,7+,eligible_zero_rate,6274,6274,0,0,0,0,0,596,0,2023
1,all_eligible,WR,7+,eligible_zero_rate,10674,10674,0,0,0,0,0,1732,0,2023
1,available,QB,0,eligible_zero_rate,989,989,0,0,0,0,0,639,0,2023
1,available,RB,0,eligible_zero_rate,1726,1726,0,0,0,0,0,353,0,2023
1,available,TE,0,eligible_zero_rate,1643,1643,0,0,0,0,0,166,0,2023
1,available,WR,0,eligible_zero_rate,2770,2770,0,0,0,0,0,467,0,2023
1,common_top1,QB,0,eligible_zero_rate,18,18,0,0,0,0,0,34,0,2023
1,common_top1,RB,0,eligible_zero_rate,18,18,0,0,0,0,0,15,0,2023
1,common_top1,TE,0,eligible_zero_rate,4,4,0,0,0,0,0,3,0,2023
1,common_top1,WR,0,eligible_zero_rate,14,14,0,0,0,0,0,9,0,2023
1,common_top10,QB,0,eligible_zero_rate,180,180,0,0,0,0,0,269,0,2023
1,common_top10,RB,0,eligible_zero_rate,180,180,0,0,0,0,0,101,0,2023
1,common_top10,TE,0,eligible_zero_rate,25,25,0,0,0,0,0,9,0,2023
1,common_top10,WR,0,eligible_zero_rate,155,155,0,0,0,0,0,73,0,2023
1,common_top3,QB,0,eligible_zero_rate,54,54,0,0,0,0,0,105,0,2023
1,common_top3,RB,0,eligible_zero_rate,54,54,0,0,0,0,0,39,0,2023
1,common_top3,TE,0,eligible_zero_rate,7,7,0,0,0,0,0,4,0,2023
1,common_top3,WR,0,eligible_zero_rate,47,47,0,0,0,0,0,27,0,2023
1,common_top5,QB,0,eligible_zero_rate,90,90,0,0,0,0,0,153,0,2023
1,common_top5,RB,0,eligible_zero_rate,90,90,0,0,0,0,0,57,0,2023
1,common_top5,TE,0,eligible_zero_rate,10,10,0,0,0,0,0,4,0,2023
1,common_top5,WR,0,eligible_zero_rate,80,80,0,0,0,0,0,40,0,2023
1,depleted,QB,0,eligible_zero_rate,123,123,0,0,0,0,0,225,0,2023
1,depleted,RB,0,eligible_zero_rate,124,124,0,0,0,0,0,80,0,2023
1,depleted,TE,0,eligible_zero_rate,26,26,0,0,0,0,0,6,0,2023
1,depleted,WR,0,eligible_zero_rate,106,106,0,0,0,0,0,54,0,2023
1,excluded_unavailable,WR,0,exclusion: ruled out,1,1,1,1,1,0,0,0,1,2023
1,selected_greedy,QB,0,eligible_zero_rate,18,18,0,0,0,0,0,34,0,2023
1,selected_greedy,RB,0,eligible_zero_rate,18,18,0,0,0,0,0,15,0,2023
1,selected_greedy,TE,0,eligible_zero_rate,4,4,0,0,0,0,0,3,0,2023
1,selected_greedy,WR,0,eligible_zero_rate,14,14,0,0,0,0,0,9,0,2023
1,selected_optimizer,QB,0,eligible_zero_rate,18,18,0,0,0,0,0,39,0,2023
1,selected_optimizer,RB,0,eligible_zero_rate,18,18,0,0,0,0,0,21,0,2023
1,selected_optimizer,TE,0,eligible_zero_rate,2,2,0,0,0,0,0,1,0,2023
1,selected_optimizer,WR,0,eligible_zero_rate,16,16,0,0,0,0,0,8,0,2023
1,all_eligible,QB,0,eligible_zero_rate,1098,1098,0,0,0,0,0,915,0,2024
1,all_eligible,RB,0,eligible_zero_rate,1845,1845,0,0,0,0,0,473,0,2024
1,all_eligible,TE,0,eligible_zero_rate,1729,1729,0,0,0,0,0,187,0,2024
1,all_eligible,WR,0,eligible_zero_rate,2834,2834,0,0,0,0,0,565,0,2024
1,all_eligible,QB,1,eligible_zero_rate,1031,1031,0,0,0,0,0,852,0,2024
1,all_eligible,RB,1,eligible_zero_rate,1740,1740,0,0,0,0,0,420,0,2024
1,all_eligible,TE,1,eligible_zero_rate,1624,1624,0,0,0,0,0,176,0,2024
1,all_eligible,WR,1,eligible_zero_rate,2674,2674,0,0,0,0,0,509,0,2024
1,all_eligible,QB,2-3,eligible_zero_rate,1869,1869,0,0,0,0,0,1518,0,2024
1,all_eligible,RB,2-3,eligible_zero_rate,3153,3153,0,0,0,0,0,753,0,2024
1,all_eligible,TE,2-3,eligible_zero_rate,2936,2936,0,0,0,0,0,329,0,2024
1,all_eligible,WR,2-3,eligible_zero_rate,4846,4846,0,0,0,0,0,898,0,2024
1,all_eligible,QB,4-6,eligible_zero_rate,2351,2351,0,0,0,0,0,1892,0,2024
1,all_eligible,RB,4-6,eligible_zero_rate,3945,3945,0,0,0,0,0,915,0,2024
1,all_eligible,TE,4-6,eligible_zero_rate,3676,3676,0,0,0,0,0,408,0,2024
1,all_eligible,WR,4-6,eligible_zero_rate,6093,6093,0,0,0,0,0,1099,0,2024
1,all_eligible,QB,7+,eligible_zero_rate,4070,4070,0,0,0,0,0,3310,0,2024
1,all_eligible,RB,7+,eligible_zero_rate,6924,6924,0,0,0,0,0,1504,0,2024
1,all_eligible,TE,7+,eligible_zero_rate,6311,6311,0,0,0,0,0,703,0,2024
1,all_eligible,WR,7+,eligible_zero_rate,10562,10562,0,0,0,0,0,1852,0,2024
1,available,QB,0,eligible_zero_rate,963,963,0,0,0,0,0,646,0,2024
1,available,RB,0,eligible_zero_rate,1719,1719,0,0,0,0,0,379,0,2024
1,available,TE,0,eligible_zero_rate,1718,1718,0,0,0,0,0,184,0,2024
1,available,WR,0,eligible_zero_rate,2725,2725,0,0,0,0,0,504,0,2024
1,common_top1,QB,0,eligible_zero_rate,18,18,0,0,0,0,0,31,0,2024
1,common_top1,RB,0,eligible_zero_rate,18,18,0,0,0,0,0,11,0,2024
1,common_top1,TE,0,eligible_zero_rate,3,3,0,0,0,0,0,2,0,2024
1,common_top1,WR,0,eligible_zero_rate,15,15,0,0,0,0,0,4,0,2024
1,common_top10,QB,0,eligible_zero_rate,180,180,0,0,0,0,0,246,0,2024
1,common_top10,RB,0,eligible_zero_rate,180,180,0,0,0,0,0,124,0,2024
1,common_top10,TE,0,eligible_zero_rate,29,29,0,0,0,0,0,17,0,2024
1,common_top10,WR,0,eligible_zero_rate,151,151,0,0,0,0,0,65,0,2024
1,common_top3,QB,0,eligible_zero_rate,54,54,0,0,0,0,0,90,0,2024
1,common_top3,RB,0,eligible_zero_rate,54,54,0,0,0,0,0,39,0,2024
1,common_top3,TE,0,eligible_zero_rate,9,9,0,0,0,0,0,7,0,2024
1,common_top3,WR,0,eligible_zero_rate,45,45,0,0,0,0,0,18,0,2024
1,common_top5,QB,0,eligible_zero_rate,90,90,0,0,0,0,0,144,0,2024
1,common_top5,RB,0,eligible_zero_rate,90,90,0,0,0,0,0,61,0,2024
1,common_top5,TE,0,eligible_zero_rate,17,17,0,0,0,0,0,12,0,2024
1,common_top5,WR,0,eligible_zero_rate,73,73,0,0,0,0,0,29,0,2024
1,depleted,QB,0,eligible_zero_rate,135,135,0,0,0,0,0,269,0,2024
1,depleted,RB,0,eligible_zero_rate,126,126,0,0,0,0,0,94,0,2024
1,depleted,TE,0,eligible_zero_rate,11,11,0,0,0,0,0,3,0,2024
1,depleted,WR,0,eligible_zero_rate,109,109,0,0,0,0,0,61,0,2024
1,excluded_unavailable,RB,0,exclusion: ruled out,1,1,1,1,1,0,0,0,1,2024
1,excluded_unavailable,TE,0,exclusion: ruled out,1,1,1,1,1,0,0,0,1,2024
1,selected_greedy,QB,0,eligible_zero_rate,18,18,0,0,0,0,0,31,0,2024
1,selected_greedy,RB,0,eligible_zero_rate,18,18,0,0,0,0,0,11,0,2024
1,selected_greedy,TE,0,eligible_zero_rate,3,3,0,0,0,0,0,2,0,2024
1,selected_greedy,WR,0,eligible_zero_rate,15,15,0,0,0,0,0,4,0,2024
1,selected_optimizer,QB,0,eligible_zero_rate,18,18,0,0,0,0,0,33,0,2024
1,selected_optimizer,RB,0,eligible_zero_rate,18,18,0,0,0,0,0,14,0,2024
1,selected_optimizer,TE,0,eligible_zero_rate,3,3,0,0,0,0,0,1,0,2024
1,selected_optimizer,WR,0,eligible_zero_rate,15,15,0,0,0,0,0,7,0,2024
1,all_eligible,QB,0,eligible_zero_rate,1113,1113,0,0,0,0,0,916,0,2025
1,all_eligible,RB,0,eligible_zero_rate,1867,1867,0,0,0,0,0,495,0,2025
1,all_eligible,TE,0,eligible_zero_rate,1716,1716,0,0,0,0,0,238,0,2025
1,all_eligible,WR,0,eligible_zero_rate,2818,2818,0,0,0,0,0,501,0,2025
1,all_eligible,QB,1,eligible_zero_rate,1047,1047,0,0,0,0,0,833,0,2025
1,all_eligible,RB,1,eligible_zero_rate,1755,1755,0,0,0,0,0,459,0,2025
1,all_eligible,TE,1,eligible_zero_rate,1616,1616,0,0,0,0,0,217,0,2025
1,all_eligible,WR,1,eligible_zero_rate,2655,2655,0,0,0,0,0,452,0,2025
1,all_eligible,QB,2-3,eligible_zero_rate,1900,1900,0,0,0,0,0,1451,0,2025
1,all_eligible,RB,2-3,eligible_zero_rate,3188,3188,0,0,0,0,0,823,0,2025
1,all_eligible,TE,2-3,eligible_zero_rate,2929,2929,0,0,0,0,0,386,0,2025
1,all_eligible,WR,2-3,eligible_zero_rate,4819,4819,0,0,0,0,0,763,0,2025
1,all_eligible,QB,4-6,eligible_zero_rate,2379,2379,0,0,0,0,0,1723,0,2025
1,all_eligible,RB,4-6,eligible_zero_rate,3986,3986,0,0,0,0,0,999,0,2025
1,all_eligible,TE,4-6,eligible_zero_rate,3653,3653,0,0,0,0,0,451,0,2025
1,all_eligible,WR,4-6,eligible_zero_rate,6062,6062,0,0,0,0,0,906,0,2025
1,all_eligible,QB,7+,eligible_zero_rate,4175,4175,0,0,0,0,0,2757,0,2025
1,all_eligible,RB,7+,eligible_zero_rate,6920,6920,0,0,0,0,0,1676,0,2025
1,all_eligible,TE,7+,eligible_zero_rate,6420,6420,0,0,0,0,0,734,0,2025
1,all_eligible,WR,7+,eligible_zero_rate,10690,10690,0,0,0,0,0,1432,0,2025
1,available,QB,0,eligible_zero_rate,991,991,0,0,0,0,0,710,0,2025
1,available,RB,0,eligible_zero_rate,1727,1727,0,0,0,0,0,394,0,2025
1,available,TE,0,eligible_zero_rate,1706,1706,0,0,0,0,0,236,0,2025
1,available,WR,0,eligible_zero_rate,2709,2709,0,0,0,0,0,456,0,2025
1,common_top1,QB,0,eligible_zero_rate,18,18,0,0,0,0,0,39,0,2025
1,common_top1,RB,0,eligible_zero_rate,18,18,0,0,0,0,0,25,0,2025
1,common_top1,TE,0,eligible_zero_rate,3,3,0,0,0,0,0,1,0,2025
1,common_top1,WR,0,eligible_zero_rate,15,15,0,0,0,0,0,6,0,2025
1,common_top10,QB,0,eligible_zero_rate,180,180,0,0,0,0,0,278,0,2025
1,common_top10,RB,0,eligible_zero_rate,180,180,0,0,0,0,0,113,0,2025
1,common_top10,TE,0,eligible_zero_rate,45,45,0,0,0,0,0,18,0,2025
1,common_top10,WR,0,eligible_zero_rate,135,135,0,0,0,0,0,51,0,2025
1,common_top3,QB,0,eligible_zero_rate,54,54,0,0,0,0,0,99,0,2025
1,common_top3,RB,0,eligible_zero_rate,54,54,0,0,0,0,0,47,0,2025
1,common_top3,TE,0,eligible_zero_rate,18,18,0,0,0,0,0,7,0,2025
1,common_top3,WR,0,eligible_zero_rate,36,36,0,0,0,0,0,15,0,2025
1,common_top5,QB,0,eligible_zero_rate,90,90,0,0,0,0,0,159,0,2025
1,common_top5,RB,0,eligible_zero_rate,90,90,0,0,0,0,0,67,0,2025
1,common_top5,TE,0,eligible_zero_rate,27,27,0,0,0,0,0,11,0,2025
1,common_top5,WR,0,eligible_zero_rate,63,63,0,0,0,0,0,25,0,2025
1,depleted,QB,0,eligible_zero_rate,122,122,0,0,0,0,0,206,0,2025
1,depleted,RB,0,eligible_zero_rate,140,140,0,0,0,0,0,101,0,2025
1,depleted,TE,0,eligible_zero_rate,10,10,0,0,0,0,0,2,0,2025
1,depleted,WR,0,eligible_zero_rate,109,109,0,0,0,0,0,45,0,2025
1,selected_greedy,QB,0,eligible_zero_rate,18,18,0,0,0,0,0,39,0,2025
1,selected_greedy,RB,0,eligible_zero_rate,18,18,0,0,0,0,0,25,0,2025
1,selected_greedy,TE,0,eligible_zero_rate,3,3,0,0,0,0,0,1,0,2025
1,selected_greedy,WR,0,eligible_zero_rate,15,15,0,0,0,0,0,6,0,2025
1,selected_optimizer,QB,0,eligible_zero_rate,18,18,0,0,0,0,0,48,0,2025
1,selected_optimizer,RB,0,eligible_zero_rate,18,18,0,0,0,0,0,18,0,2025
1,selected_optimizer,TE,0,eligible_zero_rate,4,4,0,0,0,0,0,1,0,2025
1,selected_optimizer,WR,0,eligible_zero_rate,14,14,0,0,0,0,0,5,0,2025
