schema_version,bin,n,proj,actual,played,ratio,population,position,horizon
1,"(0.6, 0.8]",526,0.719996792337,0.720532319392,0.6045627376425855,0.999256761924,all_eligible,QB,7+
1,"(0.8, 1.0]",1453,0.912434794021,0.652443220922,0.5395732966276668,1.39848919379,all_eligible,QB,7+
1,"(1.0, inf]",19320,1.76601473631,1.38592132505,0.8085403726708075,1.27425323818,all_eligible,QB,7+
1,"(-0.001, 0.05]",2575,0.0376436929237,0.0473786407767,0.6372815533980583,0.794528764578,all_eligible,RB,0
1,"(0.05, 0.1]",6314,0.0732004993135,0.0771301868863,0.5931263858093127,0.949051237506,all_eligible,RB,0
1,"(0.1, 0.15]",3968,0.123468762421,0.125252016129,0.6953125,0.985762674624,all_eligible,RB,0
1,"(0.15, 0.2]",2573,0.173769227428,0.182277497085,0.7741935483870968,0.953322435336,all_eligible,RB,0
1,"(0.2, 0.3]",3589,0.246299914327,0.263304541655,0.8779604346614656,0.935418404782,all_eligible,RB,0
1,"(0.3, 0.4]",2270,0.34782338351,0.371365638767,0.9193832599118943,0.936606264018,all_eligible,RB,0
1,"(0.4, 0.6]",2550,0.485706726928,0.469019607843,0.9639215686274509,1.0355787238,all_eligible,RB,0
1,"(0.6, 0.8]",1219,0.687436896728,0.63412633306,0.9803117309269893,1.08406931062,all_eligible,RB,0
1,"(0.8, 1.0]",568,0.884107459187,0.792253521127,0.9894366197183099,1.11594008182,all_eligible,RB,0
1,"(1.0, inf]",391,1.20962282855,0.859335038363,0.9846547314578005,1.40762656537,all_eligible,RB,0
1,"(-0.001, 0.05]",2042,0.0376456622317,0.0587659157689,0.6425073457394711,0.640603685643,all_eligible,RB,1
1,"(0.05, 0.1]",5240,0.0729842988949,0.0826335877863,0.6022900763358778,0.883228005102,all_eligible,RB,1
1,"(0.1, 0.15]",3234,0.123258759242,0.135126777984,0.6886209029066171,0.912171229719,all_eligible,RB,1
1,"(0.15, 0.2]",2193,0.173189966093,0.180574555404,0.7651618787049703,0.9591050395,all_eligible,RB,1
1,"(0.2, 0.3]",3013,0.246161142406,0.258546299369,0.8576169930302024,0.952096947458,all_eligible,RB,1
1,"(0.3, 0.4]",2037,0.347191466625,0.348551791851,0.8924889543446245,0.996097207768,all_eligible,RB,1
1,"(0.4, 0.6]",2188,0.48747452318,0.464351005484,0.9195612431444241,1.04979749677,all_eligible,RB,1
1,"(0.6, 0.8]",1095,0.687227133245,0.603652968037,0.9442922374429223,1.13844736899,all_eligible,RB,1
1,"(0.8, 1.0]",481,0.887123707167,0.738045738046,0.972972972972973,1.20199014971,all_eligible,RB,1
1,"(1.0, inf]",344,1.20926965401,0.845930232558,0.9622093023255814,1.42951464254,all_eligible,RB,1
1,"(-0.001, 0.05]",3357,0.0379619102493,0.0634495084897,0.6598153112898422,0.598301092521,all_eligible,RB,2-3
1,"(0.05, 0.1]",8944,0.0729819159932,0.0948121645796,0.6111359570661896,0.769752661136,all_eligible,RB,2-3
1,"(0.1, 0.15]",5535,0.123318551658,0.138211382114,0.6944896115627823,0.892245991407,all_eligible,RB,2-3
1,"(0.15, 0.2]",3820,0.173520623884,0.195287958115,0.7725130890052356,0.888537242946,all_eligible,RB,2-3
1,"(0.2, 0.3]",5221,0.246269767443,0.26048649684,0.8509864010725915,0.945422393985,all_eligible,RB,2-3
1,"(0.3, 0.4]",3451,0.345449161724,0.365401332947,0.8991596638655462,0.945396555994,all_eligible,RB,2-3
1,"(0.4, 0.6]",3921,0.487555394775,0.461616934455,0.9145626115786789,1.0561904436,all_eligible,RB,2-3
1,"(0.6, 0.8]",1791,0.687561585923,0.589614740369,0.9402568397543272,1.16612007612,all_eligible,RB,2-3
1,"(0.8, 1.0]",851,0.888955637991,0.773207990599,0.9753231492361927,1.14969794518,all_eligible,RB,2-3
1,"(1.0, inf]",602,1.20736884205,0.845514950166,0.9584717607973422,1.42796865013,all_eligible,RB,2-3
1,"(-0.001, 0.05]",3548,0.0386262415494,0.0735625704622,0.6662908680947013,0.525080095852,all_eligible,RB,4-6
1,"(0.05, 0.1]",10454,0.0730649971432,0.105892481347,0.62617180026784,0.689992303645,all_eligible,RB,4-6
1,"(0.1, 0.15]",6625,0.122942509982,0.139924528302,0.6973584905660377,0.878634442968,all_eligible,RB,4-6
1,"(0.15, 0.2]",4644,0.173726839219,0.190568475452,0.7775624461670974,0.911624227495,all_eligible,RB,4-6
1,"(0.2, 0.3]",6385,0.246288137375,0.263586530932,0.8617071260767424,0.934372998894,all_eligible,RB,4-6
1,"(0.3, 0.4]",4058,0.347354741338,0.369147363233,0.8932971907343519,0.940964980206,all_eligible,RB,4-6
1,"(0.4, 0.6]",4566,0.485811761346,0.461454226894,0.9172141918528253,1.05278429155,all_eligible,RB,4-6
1,"(0.6, 0.8]",2190,0.68645854299,0.601369863014,0.9356164383561644,1.14149142684,all_eligible,RB,4-6
1,"(0.8, 1.0]",1001,0.887232424599,0.691308691309,0.971028971028971,1.28340990899,all_eligible,RB,4-6
1,"(1.0, inf]",704,1.20502474156,0.818181818182,0.9431818181818182,1.47280801746,all_eligible,RB,4-6
1,"(-0.001, 0.05]",4332,0.0400651238279,0.0720221606648,0.6578947368421053,0.556288834688,all_eligible,RB,7+
